"代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放頻率","平均股利(元)","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度","2024發放年度","2025發放年度","2026發放年度"
="3426","台興","01/09","40.55","-0.25","-0.61","年","0.222","0","2","0","0","0","0","0","0","0",""
="3430","奇鈦科","01/09","78.8","+3.5","+4.65","年","0.094","0","0.2","0","0.45","0.2","0","0","0","0",""
="3432","台端","01/09","14","-0.05","-0.36","年","0","0","0","0","0","0","0","0","0","0",""
="3434","哲固","01/09","30.3","+0.3","+1","年","0.338","0","0","0","0","0","0.6","1.254","0.35","0.842",""
="3437","榮創","01/09","15.15","-0.3","-1.94","年","0","0","0","0","0","0","0","0","0","0",""
="3438","類比科","01/09","53.8","-0.6","-1.1","年","0","0","0","0","0","0","0","0","0","0",""
="3441","聯一光","01/09","37.35","+0.3","+0.81","年","0","0","0","0","0","0","0","0","0","0",""
="3443","創意","01/09","2365","-85","-3.47","年","0","0","0","0","0","0","0","0","0","0",""
="3444","利機","01/09","73.9","+0.4","+0.54","年","0.022","0","0","0","0","0","0","0","0.2","0",""
="3447","展達","01/09","48","0","0","年","0.178","0.8","0.8","0","0","0","0","0","0","0",""
="3450","聯鈞","01/09","260.5","+1","+0.39","年","0.333","2","1","0","0","0","0","0","0","0",""
="3454","晶睿","01/09","98.8","0","0","年","0.083","0.25","0.25","0.25","0","0","0","0","0","0",""
="3455","由田","01/09","110.5","+0.5","+0.45","年","0","0","0","0","0","0","0","0","0","0",""
="3466","德晉","01/09","40.05","-0.1","-0.25","年","0","0","0","0","0","0","0","0","0","0",""
="3467","台灣精材","01/09","45.2","+0.7","+1.57","年","0","","","","","","","","0","0",""
="3479","安勤","01/09","92.6","+1.1","+1.2","年","0","0","0","0","0","0","0","0","0","0",""
="3481","群創","01/09","20","-0.75","-3.61","年","0","0","0","0","0","0","0","0","0","0",""
="3483","力致","01/09","89.4","+1","+1.13","年","0.505","1","0","0.6","0.948","0.5","0","0","0","1.5",""
="3484","崧騰","01/09","48.1","+1.1","+2.34","年","0.011","0.1","0","0","0","0","0","0","0","0",""
="3489","森寶","01/09","22.65","+0.15","+0.67","年","0","0","0","0","0","0","0","0","0","0",""
="3490","單井","01/09","24.85","-0.35","-1.39","年","0.028","0.25","0","0","0","0","0","0","0","0",""
="3491","昇達科","01/09","780","+9","+1.17","年","0.067","0","0","0.599","0","0","0","0","0","0",""
="3492","長盛","01/09","25.85","-0.3","-1.15","年","0","0","0","0","0","0","0","0","0","0",""
="3494","誠研","01/09","8.49","-0.01","-0.12","年","0","0","0","0","0","0","0","0","0","0",""
="3498","陽程","01/09","53.7","-1.9","-3.42","年","0","0","0","0","0","0","0","0","0","0",""
="3499","環天科","01/09","17.3","-0.25","-1.42","年","0","0","0","0","0","0","0","0","0","0",""
="3501","維熹","01/09","48.25","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3504","揚明光","01/09","51.1","+0.6","+1.19","年","0","0","0","0","0","0","0","0","0","0",""
="3508","位速","01/09","23.55","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3511","矽瑪","01/09","21.3","+0.2","+0.95","年","0","0","0","0","0","0","0","0","0","0",""
="3512","皇龍","01/09","21.5","+0.1","+0.47","年","0","0","0","0","0","0","0","0","0","0",""
="3515","華擎","01/09","246","+4","+1.65","年","0","0","0","0","0","0","0","0","0","0",""
="3516","亞帝歐","01/09","19.9","-0.1","-0.5","年","0.064","0","0","0","0","0","0","0.4","0.18","0",""
="3518","柏騰","01/09","21.7","+0.15","+0.7","年","0","0","0","0","0","0","0","0","0","0",""
="3520","華盈","01/09","15.95","-0.25","-1.54","年","0","0","0","0","0","0","0","0","0","0",""
="3521","鴻翊","01/09","14.8","+0.55","+3.86","年","0","0","0","0","0","0","0","0","0","0",""
="3522","御嵿","01/09","17.9","-0.2","-1.1","年","0","0","0","0","0","0","0","0","0","0",""
="3523","迎輝","01/09","18.4","+0.15","+0.82","年","0","0","0","0","0","0","0","0","0","0",""
="3526","凡甲","01/09","248.5","+1","+0.4","年","0","0","0","0","0","0","0","0","0","0",""
="3527","聚積","01/09","55","-0.3","-0.54","年","0.106","0.5","0.454","0","0","0","0","0","0","0",""
="3528","安馳","01/09","67.3","+1.7","+2.59","年","0.033","0.1","0.2","0","0","0","0","0","0","0",""
="3529","力旺","01/09","1650","-15","-0.9","年","0","0","0","0","0","0","0","0","0","0",""
="3530","晶相光","01/09","76.3","+0.9","+1.19","年","0","0","0","0","0","0","0","0","0","0",""
="3531","先益","01/09","21","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3532","台勝科","01/09","110.5","-3","-2.64","年","0","0","0","0","0","0","0","0","0","0",""
="3533","嘉澤","01/09","1410","+5","+0.36","年","0","0","0","0","0","0","0","0","0","0",""
="3535","晶彩科","01/09","94.5","+0.4","+0.43","年","0","0","0","0","0","0","0","0","0","0",""
="3537","堡達","01/09","50.6","+0.5","+1","年","0.167","0","0","0","1","0","0","0","0.5","0",""
="3540","曜越","01/09","33.1","+0.5","+1.53","年","0.111","0","0","0","0","0.998","0","0","0","0",""
="3541","西柏","01/09","26.25","+2.35","+9.83","年","0.167","1","0","0","0.504","0","0","0","0","0",""
="3543","州巧","01/09","46.75","+4.25","+10","年","0","0","0","0","0","0","0","0","0","0",""
="3545","敦泰","01/09","52.8","+0.2","+0.38","年","0","0","0","0","0","0","0","0","0","0",""
="3546","宇峻","01/09","82","+2","+2.5","年","0.611","1.006","1","0","0.991","0.5","0","0.5","0.5","1",""
="3548","兆利","01/09","87.6","-0.6","-0.68","年","0.028","0","0","0","0","0","0","0","0","0.25",""
="3550","聯穎","01/09","15.15","+0.25","+1.68","年","0.033","0","0","0","0","0","0.3","0","0","0",""
="3551","世禾","01/09","198","+8","+4.21","年","0","0","0","0","0","0","0","0","0","0",""
="3552","同致","01/09","60.4","-0.6","-0.98","年","0.156","0","0","0","0","0","0","0","1","0.4",""
="3556","禾瑞亞","01/09","37.3","+0.4","+1.08","年","0.122","0.4","0","0","0","0.3","0.4","0","0","0",""
="3557","嘉威","01/09","35.6","-0.3","-0.84","年","0.056","0","0","0","0","0","0","0","0","0.5",""
="3558","神準","01/09","127.5","-0.5","-0.39","年","0","0","0","0","0","0","0","0","0","0",""
="3564","其陽","01/09","47.3","-0.5","-1.05","年","0.111","1","0","0","0","0","0","0","0","0",""
="3567","逸昌","01/09","25.35","-0.3","-1.17","年","0","0","0","0","0","0","0","0","0","0",""
="3570","大塚","01/09","164.5","+1","+0.61","年","0","0","0","0","0","0","0","0","0","0",""
="3576","聯合再生","01/09","9.07","-0.36","-3.82","年","0","0","0","0","0","0","0","0","0","0",""
="3577","泓格","01/09","62","+0.8","+1.31","年","0.444","1","0","1","0","0","1","1","0","0",""
="3580","友威科","01/09","68.1","-2","-2.85","年","0","0","0","0","0","0","0","0","0","0",""
="3581","博磊","01/09","65.9","+1.1","+1.7","年","0","0","0","0","0","0","0","0","0","0",""
="3583","辛耘","01/09","344","+2.5","+0.73","年","0","0","0","0","0","0","0","0","0","0",""
="3587","閎康","01/09","191","+2","+1.06","年","0","0","0","0","0","0","0","0","0","0",""
="3588","通嘉","01/09","52","-2.2","-4.06","年","0.267","0","0","0","0","0.999","0.7","0.302","0.2","0.2",""
="3591","艾笛森","01/09","18.3","-0.05","-0.27","年","0.057","0","0","0","0","0","0.517","0","0","0",""
="3592","瑞鼎","01/09","220.5","-1.5","-0.68","年","0","0","0","0","0","0","0","0","0","0",""
="3593","力銘","01/09","13","+0.1","+0.78","年","0","0","0","0","0","0","0","0","0","0",""
="3594","磐儀","01/09","36.1","-0.3","-0.82","年","0.088","0","0.303","0.2","0.193","0.096","0","0","0","0",""
="3596","智易","01/09","173","+1","+0.58","年","0","0","0","0","0","0","0","0","0","0",""
="3597","映興","01/09","25.5","+0.1","+0.39","年","0","0","0","0","0","0","0","0","0","0",""
="3605","宏致","01/09","59.9","-1","-1.64","年","0","0","0","0","0","0","0","0","0","0",""
="3607","谷崧","01/09","14.2","-0.05","-0.35","年","0","0","0","0","0","0","0","0","0","0",""
="3609","三一東林","01/09","39.05","-0.05","-0.13","年","0","0","0","0","0","0","0","0","0","0",""
="3611","鼎翰","01/09","200.5","+0.5","+0.25","年","0.222","0","0","1","0","0","0","0.998","0","0",""
="3615","安可","01/09","25.6","-0.3","-1.16","年","0","0","0","0","0","0","0","0","0","0",""
="3622","洋華","01/09","68.4","+5.1","+8.06","年","0","0","0","0","0","0","0","0","0","0",""
="3623","富晶通","01/09","30.3","+2.75","+9.98","年","0","0","0","0","0","0","0","0","0","0",""
="3624","光頡","01/09","61.4","+4.3","+7.53","年","0","0","0","0","0","0","0","0","0","0",""
="3625","西勝","01/09","20.05","+0.45","+2.3","年","0","0","0","0","0","0","0","0","0","0",""
="3628","盈正","01/09","67.7","+0.2","+0.3","年","0","0","0","0","0","0","0","0","0","0",""
="3630","新鉅科","01/09","30.7","+0.65","+2.16","年","0","0","0","0","0","0","0","0","0","0",""
="3631","晟楠","01/09","23.2","+0.3","+1.31","年","0","0","0","0","0","0","0","0","0","0",""
="3632","研勤","01/09","9.31","-0.02","-0.21","年","0","0","0","0","0","0","0","0","0","0",""
="3645","達邁","01/09","53","+0.9","+1.73","年","0.056","0","0","0.5","0","0","0","0","0","0",""
="3646","艾恩特","01/09","25.35","+1.6","+6.74","年","0","0","0","0","0","0","0","0","0","0",""
="3652","精聯","01/09","28.85","-0.05","-0.17","年","0","0","0","0","0","0","0","0","0","0",""
="3653","健策","01/09","2565","+120","+4.91","年","0.111","0","0","0","0","0","1","0","0","0",""
="3661","世芯-KY","01/09","3570","-30","-0.83","年","0","0","0","0","0","0","0","0","0","0",""
="3663","鑫科","01/09","52.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3664","安瑞-KY","01/09","17.3","-0.25","-1.42","年","0","0","0","0","0","0","0","0","0","0",""
="3665","貿聯-KY","01/09","1425","+15","+1.06","年","0.022","0","0","0","0","0","0","0.097","0","0.099",""
="3666","光耀","01/09","31.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3669","圓展","01/09","39.8","+0.3","+0.76","年","0","0","0","0","0","0","0","0","0","0",""
="3672","康聯訊","01/09","11.8","-0.2","-1.67","年","0.068","0.61","0","0","0","0","0","0","0","0",""
="3673","TPK-KY","01/09","41.1","-0.05","-0.12","年","0","0","0","0","0","0","0","0","0","0",""
="3675","德微","01/09","135","+1","+0.75","年","0.144","0","0","0","0","0","0","1.3","0","0",""
="3679","新至陞","01/09","114.5","-1.5","-1.29","年","0","0","0","0","0","0","0","0","0","0",""
="3684","榮昌","01/09","58.4","-2.5","-4.11","年","0.244","0","0","0","0","0","0","2.2","0","0",""
="3685","元創精密","01/09","39","-0.25","-0.64","年","0","0","0","0","0","0","0","0","0","0",""
="3686","達能","01/09","18","-0.2","-1.1","年","0","0","0","0","0","0","0","0","0","0",""
="3687","歐買尬","01/09","82.5","+1.1","+1.35","年","0","0","0","0","0","0","0","0","0","0",""
="3689","湧德","01/09","122","-1","-0.81","年","0","0","0","0","0","0","0","0","0","0",""
="3691","碩禾","01/09","79.2","+1.5","+1.93","年","0","0","0","0","0","0","0","0","0","0",""
="3693","營邦","01/09","344","-11.5","-3.23","年","0","0","0","0","0","0","0","0","0","0",""
="3694","海華","01/09","58.5","+0.4","+0.69","年","0","0","0","0","0","0","0","0","0","0",""
="3701","大眾控","01/09","51","+0.4","+0.79","年","0","0","0","0","0","0","0","0","0","0",""
="3702","大聯大","01/09","64.2","+0.7","+1.1","年","0","0","0","0","0","0","0","0","0","0",""
="3703","欣陸","01/09","23.05","+0.7","+3.13","年","0","0","0","0","0","0","0","0","0","0",""
="3704","合勤控","01/09","32.5","-0.45","-1.37","年","0","0","0","0","0","0","0","0","0","0",""
="3705","永信","01/09","57.4","+0.1","+0.17","年","0","0","0","0","0","0","0","0","0","0",""
="3706","神達","01/09","88.8","-3.2","-3.48","年","0.577","0","1.497","1.5","1.2","0","0","0","0","1",""
="3707","漢磊","01/09","53.6","-3","-5.3","年","0","0","0","0","0","0","0","0","0","0",""
="3709","鑫聯大投控","01/09","63.9","0","0","年","0","","0","0","0","0","0","0","0","0",""
="3710","連展投控","01/09","5.65","-0.02","-0.35","年","0","","0","0","0","0","0","0","0","0",""
="3711","日月光投控","01/09","272","-1.5","-0.55","年","0","","0","0","0","0","0","0","0","0",""
="3712","永崴投控","01/09","24.9","+0.6","+2.47","年","0","","","0","0","0","0","0","0","0",""
="3713","新晶投控","01/09","21.4","+0.3","+1.42","年","0","","","","","0","0","0","0","0",""
="3714","富采","01/09","34.95","-0.4","-1.13","年","0","","","","","0","0","0","0","0",""
="3715","定穎投控","01/09","139.5","+12.5","+9.84","年","0","","","","","","","0","0","0",""
="3716","中化控股","01/09","33.6","+0.15","+0.45","年","0","","","","","","","","","0",""
="4102","永日","01/09","19.95","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4104","佳醫","01/09","79.2","+0.1","+0.13","年","0.222","0","0","0","0","0","0.5","0.5","0.5","0.5",""
="4105","東洋","01/09","82.5","+0.5","+0.61","年","0","0","0","0","0","0","0","0","0","0",""
="4106","雃博","01/09","22.2","+0.05","+0.23","年","0","0","0","0","0","0","0","0","0","0",""
="4107","邦特","01/09","123","+1.5","+1.23","年","0","0","0","0","0","0","0","0","0","0",""
="4108","懷特","01/09","14","+0.25","+1.82","年","0","0","0","0","0","0","0","0","0","0",""
="4109","加捷生醫","01/09","14.6","0","0","年","0.044","0.4","0","0","0","0","0","0","0","0",""
="4111","濟生","01/09","29.25","+0.05","+0.17","年","0.056","0","0","0","0","0","0","0","0","0.5",""
="4113","聯上","01/09","23","-0.3","-1.29","年","0.029","0","0.261","0","0","0","0","0","0","0",""
="4114","健喬","01/09","33.1","+0.1","+0.3","年","1.053","1.2","1","1.393","0.736","1.209","1.014","0.929","1","0.998",""
="4116","明基醫","01/09","44.8","+0.1","+0.22","年","0","0","0","0","0","0","0","0","0","0",""
="4119","旭富","01/09","51.2","+2.05","+4.17","年","0.361","0","0","0","0","2","0","1.25","0","0",""
="4120","友華","01/09","44.3","-0.1","-0.23","年","0","0","0","0","0","0","0","0","0","0",""
="4121","優盛","01/09","15.05","-0.15","-0.99","年","0","0","0","0","0","0","0","0","0","0",""
="4123","晟德","01/09","40.9","+0.65","+1.61","年","0.824","1","0.483","1.499","0.476","0.997","1.46","0.992","0","0.507",""
="4126","太醫","01/09","83.3","+0.3","+0.36","年","0.111","0","0","0","0.997","0","0","0","0","0",""
="4127","天良","01/09","30","-0.9","-2.91","年","0","0","0","0","0","0","0","0","0","0",""
="4128","中天","01/09","20.3","+0.95","+4.91","年","0.378","0","0","0","0","0.982","0.96","0.96","0.5","0",""
="4129","聯合","01/09","113","-1","-0.88","年","0","0","0","0","0","0","0","0","0","0",""
="4130","健亞","01/09","33.25","+0.35","+1.06","年","0.156","0","0","0.5","0.2","0.2","0","0","0.3","0.2",""
="4131","浩泰","01/09","41.2","+0.8","+1.98","年","0","0","0","0","0","0","0","0","0","0",""
="4133","亞諾法","01/09","23.25","+0.6","+2.65","年","0.033","0.3","0","0","0","0","0","0","0","0",""
="4138","曜亞","01/09","59.9","+0.6","+1.01","年","0.333","0","0","0","0","0","0","1","1","1",""
="4139","馬光-KY","01/09","25","-0.15","-0.6","年","0.127","0","1","0","0.14","0","0","0","0","0",""
="4142","國光生","01/09","19.95","+0.35","+1.79","年","0","0","0","0","0","0","0","0","0","0",""
="4147","中裕","01/09","61.4","-1.2","-1.92","年","0","0","0","0","0","0","0","0","0","0",""
="4153","鈺緯","01/09","35.25","+0.35","+1","年","0","0","0","0","0","0","0","0","0","0",""
="4154","樂威科-KY","01/09","13.8","-0.2","-1.43","年","0","0","0","0","0","0","0","0","0","0",""
="4155","訊映","01/09","14.65","+0.2","+1.38","年","0.147","0","0.3","0","0","0","0","1.021","0","0",""
="4157","太景*-KY","01/09","15.35","-0.25","-1.6","年","0","0","0","0","0","0","0","0","0","0",""
="4160","訊聯基因","01/09","50.2","0","0","年","0.109","0","0","0","0","0","0","0.478","0.506","0",""
="4161","聿新科","01/09","25","+0.15","+0.6","年","0.257","0","0.513","0","0","0","0","0.5","0","1.3",""
="4162","智擎","01/09","73.6","+0.5","+0.68","年","0.222","2","0","0","0","0","0","0","0","0",""
="4163","鐿鈦","01/09","92.7","+0.7","+0.76","年","0.222","0","0","0","2","0","0","0","0","0",""
="4164","承業醫","01/09","36.3","-0.75","-2.02","年","0","0","0","0","0","0","0","0","0","0",""
="4166","友霖","01/09","27.5","-0.6","-2.14","年","0","0","0","0","0","0","0","0","","0",""
="4167","松瑞藥","01/09","19.5","+1.15","+6.27","年","0.059","0","0","0","0","0.532","0","0","0","0",""
="4168","醣聯","01/09","26.65","+0.8","+3.09","年","0","0","0","0","0","0","0","0","0","0",""
="4171","瑞基","01/09","20.05","+1.8","+9.86","年","0.422","0","0","0","0","0.295","1","2.5","0","0",""
="4173","久裕","01/09","21.7","-0.05","-0.23","年","0","0","0","0","0","0","0","0","0","0",""
="4174","浩鼎","01/09","26.6","-0.6","-2.21","年","0","0","0","0","0","0","0","0","0","0",""
="4175","杏一","01/09","57.8","-0.3","-0.52","年","0.263","0","0","0.63","0","0.773","0","0.963","0","0",""
="4183","福永生技","01/09","16.8","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4188","安克","01/09","14.3","-0.4","-2.72","年","0","0","0","0","0","0","0","0","0","0",""
="4190","佐登-KY","01/09","29.8","-0.05","-0.17","年","0","0","0","0","0","0","0","0","0","0",""
="4192","杏國","01/09","24.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4198","欣大健康","01/09","31","-0.6","-1.9","年","0","0","0","0","0","0","0","0","0","0",""
="4205","中華食","01/09","80.5","0","0","年","0.344","1.1","0","0","0","1","0","0","0","1",""
="4207","環泰","01/09","18.45","+0.1","+0.54","年","0.306","0","0.25","0.4","0","0","0.85","0.65","0.6","0",""
="4303","信立","01/09","61.4","-1.1","-1.76","年","3","0","25","0","0","0","0","0","0","2",""
="4304","勝昱","01/09","32.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4305","世坤","01/09","41.9","0","0","年","0","0","0","0","0","0","0","0","0","0",""
